tweet_id,tweet_text,label
'508332271381008384',"RT @doctoratlarge: Meanwhile, Aamir Khan is so pained by Kashmir floods that he will dedicate an entire SMJ episode on it and earn another Ã¢â‚¬Â_",donation_needs_or_offers_or_volunteering_services
'508332273280622592',RT @ArvindKejriwal: All AAP MLAs to donate Rs 20 lakh each for Kashmir flood relief from their MLA funds.,donation_needs_or_offers_or_volunteering_services
'508332276032487426',Embrace of Social Media Aids Flood Victims in Kashmir http://t.co/tuTlhgevqo,sympathy_and_emotional_support
'508332287524499456',"Hey, I've just donated Rs. 10 for Kashmir Flood Relief through @hikeapp #Hike4Kashmir",donation_needs_or_offers_or_volunteering_services
'508332291190689792',RT @OfficialMqm: #MQM charity wing #KKF #Lahore have setup flood relief camps in all over #Punjab http://t.co/CaHi83jUyN,donation_needs_or_offers_or_volunteering_services
'508332314561376256',RT @OfficialMqm: Altaf Hussain: I urge the current Government of Pakistan to do something for the flood victims. #AltafHussainDay #PakistanÃ¢â‚¬Â_,caution_and_advice
'508332328004091904',VIDEO: Anger at Pakistan floods response http://t.co/AVohbgmnLh,other_useful_information
'508332338988601344',RT @JamilaHanan: Bodies floating in streets whilst #India scales back operations due to a few stones!!! #KashmirFloods http://t.co/zR1X7FDKÃ¢â‚¬Â_,injured_or_dead_people
'508332340817719296',"Kashmir Floods: Officials Provided With Satellite Phones, Communication Sets http://t.co/dyJkKj0sSo",other_useful_information
'508332342176677888',(#Yeremiito21) Flood Waters Submerge Parts of Kashmir; 120 Dead: Flood waters submerge large sw... http://t.co/YauG2D1rT3 (#Yeremiito21),injured_or_dead_people
'508332342717325312',"Monsoon Floods Kill Nearly 300 In India, Pakistan http://t.co/lgoVlsBD4i",injured_or_dead_people
'508332350187397120',Floods kill hundreds in Pakistan and Kashmir http://t.co/OhN9jAG5EX [Sale http://t.co/pAwiBsEQ5m ] #news,injured_or_dead_people
'508332364867829760',RT @IndiaToday: In pics: Kashmir faces worst flooding in more than five decades http://t.co/aozBEueAei http://t.co/Ysu1g2E1E5,other_useful_information
'508332370202591232',"RT @RanaAyyub: "" Aren't you f***ing grateful for the help Ã¢â‚¬â€ù that is how it sounds."" writes @basharat_peer on the #KashmirFloods http://t.coÃ¢â‚¬Â_",other_useful_information
'508332371192467456',kashmir floods on a news channel..i think i hv tears in my eyes,sympathy_and_emotional_support
'508332372027125760',RT @htTweets: #Watch | Nation stands by Jammu and Kashmir flood victims: #Modi http://t.co/SEzA0fdPaK http://t.co/r9gD3aFLtf,sympathy_and_emotional_support
'508332372069064704',Floods trap thousands in Pakistan http://t.co/9kAZkEcdl9,missing_trapped_or_found_people
'508332375772647424',Kashmir Floods: PM Modi Holds Emergency Meeting as Lakhs Still Await Help: With more than five lakh people sti... http://t.co/2zMSBlWx7R,other_useful_information
'508332384572694528',RT @KlasraRauf: 48 MNA&amp;100 MPAs come 4m South Punjab but not a MP spoke about massive miseries of poor trapped in flood.They have sold theiÃ¢â‚¬Â_,other_useful_information
'508332396911923202',Kashmir floods: Stranded Andhra students brought to Delhi: The NIT Srinagar is situated nearÃ¢â‚¬Â_ http://t.co/3temloPmxB,missing_trapped_or_found_people
'508332409847549953',RT @Shaistajafri: Devastation caused by #floods should also serve as a reminder to #Pakistan to have a functional #Local #Government #SysteÃ¢â‚¬Â_,other_useful_information
'508332410631487488',VIDEO: Kashmir valley 'submerged after floods' http://t.co/WjqQKulnBo,infrastructure_and_utilities_damage
'508332411315167232',"RT @tterIndia: Dear @rupasubramanya PM Modi gave 1000 cr to Kashmir flood, was that public money or Jasodaben fixed depost :-) http://t.co/Ã¢â‚¬Â_",donation_needs_or_offers_or_volunteering_services
'508332422765613056',"RT @scroll_in: By harping on army's role in #Kashmir floods, media is trying to whitewash decades of abuse http://t.co/EH1xzp86pJ",other_useful_information
'508332439756754944',RT @OfficialMqm: #KKF distributing relief goods among victims of flood in different districts of #Punjab http://t.co/TbyIEw8AgQ #MQM http:/Ã¢â‚¬Â_,donation_needs_or_offers_or_volunteering_services
'508332473583808512',Donate for Kashmir Floods... http://t.co/eD0DCWc9Q8,donation_needs_or_offers_or_volunteering_services
'508332477140590592',RT @SAMAATV: #PakistanFloods affect more than one million  http://t.co/OzlQ6TKSgU http://t.co/V67Rep6FdZ,displaced_people_and_evacuations
'508332478226919424',"RT @THEK0PITES: @JamesPearceEcho RT,2 missing stude in kashmir after hit by massive flood,the last contact was 6 sep,call+97339181519 http:Ã¢â‚¬Â_",missing_trapped_or_found_people
'508332488599425024',"#ModiMinistry Pakistan Army rescues 22,000 trapped in floods http://t.co/YGoGghF2ld",missing_trapped_or_found_people
'508332489215979520',"India, Pakistan Floods Death Toll Reaches 400: Death toll from floods in India, Pakistan reaches 400 as authorities warn of more flooding",injured_or_dead_people
'508332502600015872',Pakistan Floods: Cabinet decides against appeal for foreign aid,donation_needs_or_offers_or_volunteering_services
'508332506349711360',RT @DDNewsbreaking: People in flood affected areas of Poonch (J&amp;K) provided healthcare and relief material #KashmirFloods http://t.co/n6LKTÃ¢â‚¬Â_,donation_needs_or_offers_or_volunteering_services
'508332510950862848',RT @biyaali57: Chants of Ã¢â‚¬ËœGo Nawaz go!Ã¢â‚¬â„¢ as PM #NawazSharif Address to Flood Victims in Azad Kashmir.  http://t.co/D8WamjtEVy A must watch! Ã¢â‚¬Â_,sympathy_and_emotional_support
'508332514180866048',"RT @htTweets: Decoding floods in India: 32 million affected, Rs. 3,600 crore lost every year http://t.co/lFQmkKw4Px #KashmirFloods http://tÃ¢â‚¬Â_",missing_trapped_or_found_people
'508332520103243776',Kashmir Floods: The Tireless Service of a Battalion And Its Boats http://t.co/rRZCxM3FmF,donation_needs_or_offers_or_volunteering_services
'508332524200673281',"India, Pakistan floods death toll reaches 400: ISLAMABAD Ã¢â‚¬â€œ The death toll from floods in India and Pakistan ha... http://t.co/mbKRyc32JR",injured_or_dead_people
'508332534464118784',RT @Shahid_Loverz: RT @sashahoture : @shahidkapoor is helping  the #KashmirFlood victims but doesn't want it to be a promotional event! #WeÃ¢â‚¬Â_,donation_needs_or_offers_or_volunteering_services
'508332538608111616',RT @BreakingNewPak: Imran Khan to visit flood affected areas today http://t.co/ySjzxuz6ou #Pakistan http://t.co/90JBatDY1D,other_useful_information
'508332549643726848',RT @Agha_Nabeel: CM Punjab is doing his utmost efforts to give relief to the people in the flood effected areas. http://t.co/Szm8UBBmDW,other_useful_information
'508332561332846593',Fears for Londoners trapped in India and Pakistan flood http://t.co/hDvhqFACVj http://t.co/W4Nk7H1yCO,missing_trapped_or_found_people
'508332570501971968',"Jammu and Kashmir Flood: Nearly 150 Killed, PM Modi Calls it a Ã¢â‚¬ËœNational Ã¢â‚¬Â_ Ã¢â‚¬â€œÃ‚Â NDTV http://t.co/S4t4mZgAOX",injured_or_dead_people
'508332572091613184',"Kashmir Floods: To Srinagar... With Love From Switzerland: ""I knew these people who work as lifeguards in Lake... http://t.co/yYMGwMNsJu",sympathy_and_emotional_support
'508332572988813312',"RT @major_amkhan: Proudly serving Pakistan! Satisfaction, while helping your countrymen at the time of need. Help the flood victims! http:/Ã¢â‚¬Â_",donation_needs_or_offers_or_volunteering_services
'508332579150254081',Jammu &amp; Kashmir is currently in the midst of fury of unprecedented  floods in fifty years which have already taken a toll of 160 dead .,injured_or_dead_people
'508332593470005248',"Death toll climbs in India, Pakistan floods http://t.co/JuCL6sScCN #PakistanFloods #Kashmirfloods",injured_or_dead_people
'508332595268947969',#usa &gt;&gt; http://t.co/lNKSIzMkUL VIDEO: Chief defends Kashmir flood response http://t.co/tZkj0CxuYn #usa &gt;&gt; http://t.co/lNKSIzMkUL,other_useful_information
'508332595566739456',"""@faizanlakhani: PICTURES: aerial views of flood-hit areas in Multan. #PakistanFloods #PkFloods #Pakistan #Floods http://t.co/Ee9uvLN0nb""",other_useful_information
'508332607675695104',"Floating bodies, shallow graves in flood-hit Kashmir http://t.co/XY4UEXvvms",injured_or_dead_people
'508332612855685120',Kashmir's Top Cricketer Says He Was Trapped in Floods For 11 Days http://t.co/fqvKZJrXSp,missing_trapped_or_found_people
'508332623928639488',RT @BBCWorld: Tens of thousands still stranded in Indian-administered #Kashmir after worst floods in half a century http://t.co/vGByXo0wi7,missing_trapped_or_found_people
'508332632908652544',CHARITY FOR Kashmir and Indian Flood Disaster ! http://t.co/inwDWftlj7,donation_needs_or_offers_or_volunteering_services
'508332642014478336',Kashmir Floods: Medical Camps in Srinagar to Check Water-Borne Diseases: The National Disaster Response Force ... http://t.co/Z6395likw5,donation_needs_or_offers_or_volunteering_services
'508332644598177792',"RT @timesofindia: After Kashmir floods, construction on river beds under scanner http://t.co/mpepdKH1b8",other_useful_information
'508332651527553024',RT @NorthAndrew: Srinagar residents on makeshift bridge +10 days since flood #KashmirFloods #IndiaPakistanFloods @BBCWorld http://t.co/BmKOÃ¢â‚¬Â_,displaced_people_and_evacuations
'508332653615927296',"News: Death Toll From Pakistan, India Floods Rises Above 300 - Voice of America http://t.co/5gn0YlBWNr",injured_or_dead_people
'508332654383865856',"@FarahL93 Not really because we've been suffering hella floods recently because of cunts India, my area in Kashmir hasn't been effected tho",other_useful_information
'508332659085303808',PAF HELICOPTERS PARTICPATE IN ONGOING RESCUE OPERATIONS IN FLOOD AFFECTED AREAS OF PUNJAB,sympathy_and_emotional_support
'508332660662337536',RT @KyaYaarKuchBi: Hindus r welcome in my home at Jammu rescued from Kashmir Floods.Muslims can fuck themselves.DM me if u need shelter.,donation_needs_or_offers_or_volunteering_services
'508332668878987264',RT @etribune: (News) 2010 Flood report: Culprits promoted rather than punished http://t.co/iYyJwfxuZZ #Pakistan http://t.co/htqJ2CtrhV,other_useful_information
'508332676101984256',RT @BilawalHouseKhi: On the instructions of @BBhuttoZardari President #PPP Ulema Wing Punjab @Yousaf_Awan Visited flood affected villages  Ã¢â‚¬Â_,other_useful_information
'508332686763515905',RT @EconomicTimes: #KashmirFloods Army continues with intensive rescue operations in flood-hit J&amp;K.   SEE HERE: http://t.co/My9UmysVm7 httpÃ¢â‚¬Â_,donation_needs_or_offers_or_volunteering_services
'508332715121201152',RT @PakArmyChief: Look the way Pak jawan is holding the old person. So much to learn! #PakArmy #Flood #Punjab #Lahore  #Sialkot http://t.coÃ¢â‚¬Â_,other_useful_information
'508332732900859904',RT @MRVChennai: It is tears of Kashmir Pundits ; not floods in J &amp; K,sympathy_and_emotional_support
'508332742879105025',"RT @dna: Jammu and Kashmir: Indian Army rescues 11,000 people from floods, 100 columns deployed http://t.co/VgBy1yN2hd",displaced_people_and_evacuations
'508332749929725952',"RT @ScorpiusMaximus: Diyar Kashmiris u feeling happy that some of the Indian Army scum were also washed away in floods, keep wallowing in hÃ¢â‚¬Â_",other_useful_information
'508332750038761473',RT @JamilaHanan: #Kashmir flood relief operation 'too slow'. People left to fend for themselves. http://t.co/WE7o4GYslX #KashmirFloods httpÃ¢â‚¬Â_,other_useful_information
'508332752916078592',"Over Rs 5,000 Crore Loss to J&amp;K Economy Due to Floods: Assocham: Devastating floods in Jammu and Kashmir have ... http://t.co/wMSoqzt53v",other_useful_information
'508332776198639616',@Abg_Kwsn7 #PrkDR Kashmir militants suspend jihad to help flood efforts: An alliance of pro-Pakis... http://t.co/b4cdDZiILl @Pang5_Siber,other_useful_information
'508332788152811520',RT @RadioPakistan: Over 90 thousand people rescued in flood hit areas of #Multan  http://t.co/alteDtxyL2,displaced_people_and_evacuations
'508332809295912960',Delhi: PM @narendramodi leaves to review #flood situation in Jammu and Kashmir http://t.co/dIzkPsggZU,other_useful_information
'508332811359485953',ETN Centre assures all-out health care assistance to flood-hit Jammu and Kashmir: The Union Minister took a de... http://t.co/Hnv06gxsgD,donation_needs_or_offers_or_volunteering_services
'508332815310520320',"RT @AnujGurwara: All those still abusing the Indian army.. When your arse is deep in flood waters, like in Uttarakhand and Kashmir, they'llÃ¢â‚¬Â_",other_useful_information
'508332828396777472',"RT @usaid_india: To read the press release on @USAID contribution to #KashmirFlood #DisasterRelief, go to http://t.co/emngicpGGb @USAIDAsiaÃ¢â‚¬Â_",other_useful_information
'508332834327904258',RT @KhalidUmar33: #Floods Pakistan: Shocked to see NS' car being showered with rose petals by PMLN Durbari Chamchas while visiting JalalpurÃ¢â‚¬Â_,other_useful_information
'508332834508242944',RT @timesnow: Volunteers step up to help victims of the J&amp;K Floods #KashmirFloods,donation_needs_or_offers_or_volunteering_services
'508332840682270720',Pakistan Rushes to Protect Cities From Floods: Pakistani troops on Thursday rushed to protect two major cities... http://t.co/INnthLQBMT,other_useful_information
'508332862106771456',JKLF chief Yasin Malik 'hijacks' rescue boat in flood-hit Jammu and Kashmir http://t.co/bUwN5G33C1,displaced_people_and_evacuations
'508332869345751042',"RT @SadifRafiq: Whilst flood victims are without food &amp; shelter &amp; even dying, nawaz sharif is posing for pictures! #PakistanRejectsNawaz #GÃ¢â‚¬Â_",other_useful_information
'508332882595573760',"Floods ravage Jammu &amp; Kashmir: Rescuers get shot in the arm, waters levels continue to recede http://t.co/mlx2YEregP",other_useful_information
'508332886819631104',"Over 1,84,000 People Rescued in Flood-Hit Jammu and Kashmir So Far: Government: More than 1,84,000 people have... http://t.co/qUGkSVv5em",displaced_people_and_evacuations
'508332886995374080',RT @faizanlakhani: Pictures explaining flood situation in Wazirabad. #PakistanFloods #Pakistan http://t.co/b0YYicedOR,other_useful_information
'508332890338238465',"RT @ravi_saraogi: #kashmirFlood RSS, the only organisation which came forward for Relief work in Kashmir. Where is article370 now? http://tÃ¢â‚¬Â_",donation_needs_or_offers_or_volunteering_services
'508332890518614016',Kindly help our brothers and sisters fe kashmir /pakistan @prasarbharati: J-K floods: Radio Kashmir starts operation http://t.co/r932NesGdx,donation_needs_or_offers_or_volunteering_services
'508332905035079680',RT @kamaalrkhan: Flood coming in Kashmir. Sonam is doing films as heroine. Amit Shah is president of BJP. Sajid khan is director. Sab ulta Ã¢â‚¬Â_,other_useful_information
'508332919249960960',RT @theaerogram: #KashmirÃ¢â‚¬â„¢s epic floods link #India and #Pakistan in disaster: http://t.co/Osfn3KN0rh by @ishaantharoor via @washingtonpost,other_useful_information
'508332927349161984',RT @faizanmotani: 838 villages of #Punjab affected from flash floods:,infrastructure_and_utilities_damage
'508332927935987712',RT @MRVChennai: It is tears of Kashmir Pundits ; not floods in J &amp; K,not_related_or_irrelevant
'508332928817192960',RT @DushtHindu: Lol great going! Check out the traitors crying https://t.co/3lnfbSfg8r #kashmir flood,sympathy_and_emotional_support
'508332930700419072',Why does Criminal C.M Punjab instead of offering his arrest in M-Block Case as committed visit flood affected areas with no relief work?,other_useful_information
'508332937461248000',"Kashmir Floods: Defence forces' heroics expose separatists, 'intellectuals': The defence and security forces h... http://t.co/QsGV18eXFi",other_useful_information
'508332944432566272',"Jammu and Kashmir Floods: 'I Had No Government', Omar Abdullah Tells NDTV http://t.co/UbuEfsqKzn http://t.co/riwYSM9x5x",other_useful_information
'508332959385272320',@ RT @RadioPakistan  PM visits flood-hit areas of Sialkot http://t.co/KiDyFhfJH3,other_useful_information
'508332960421249024',Police in Indian Kashmir collect bodies floating in worst floods in years: NEW DELHI/ISLAMABAD (Reuters) - Aut... http://t.co/TWs443HDG9,injured_or_dead_people
'508332969032175617',"RT @OCHAAsiaPac: Thousands trapped in #KashmirFloods, with at least 150 killed http://t.co/MhV5LiGagY http://t.co/NIycMX7BAr",injured_or_dead_people
'508332981232996354',"RT @MirwaizKashmir: Nowgam,Kanihama struggling with flood furry Lalchowk,Abiguzar traders estimate loss around1000 crores #KashmirFloods htÃ¢â‚¬Â_",infrastructure_and_utilities_damage
'508332983787335680',"Jammu &amp; Kashmir floods: Rajnath Singh reviews situation, massive rescue Ã¢â‚¬Â_ Ã¢â‚¬â€œ Times ofÃ‚Â India http://t.co/hHtfPtR17a",displaced_people_and_evacuations
'508332997246844928',Gandu ye Bollywood channel ha chutiya @kashiflion: @Sabeen_Sab who cares what they say about each other..kashmir is drowned in floods n all,not_related_or_irrelevant
'508333000745316352',RT @pdixit55: RT @kaushkrahul: Donate to @RSSorg &amp; allied organisations for Jammu &amp; Kashmir Flood Relief work! http://t.co/Wo4P4SPYPl,donation_needs_or_offers_or_volunteering_services
'508333001688641536',"Pakistan, India Flood Death Toll Passes 200 http://t.co/m0K5XHnh3J",injured_or_dead_people
'508333006973456384',#USAHeadlines Evacuation ordered as flood death toll rises in Pakistan and India http://t.co/nDJQWegDIO,displaced_people_and_evacuations
'508333027391717376',"Himachal tourism to bloom due to floods in Kashmir Business Standard He said most tourists from West Bengal,... http://t.co/cO7vLgcNkP",missing_trapped_or_found_people
'508333031602798592',"#California Toll from Pakistan, India floods rises over 230: i24news                         Publish... http://t.co/ZpNhm7DkIE #colorado",injured_or_dead_people
'508333038892097536',RT @AdityaDharFilms: Very IMP.Flood rescue and relief form. Please fill it with all the necessary details. https://t.co/lTAudKJaYM #KashmirÃ¢â‚¬Â_,donation_needs_or_offers_or_volunteering_services
'508333040125227008',"#Australia Toll from Pakistan, India floods rises over 230: i24news                         PublishedS... http://t.co/6JoXs9oe3b #Canada",other_useful_information
'508333042851930113',"RT @mehreenzahra: Families who lost their houses, livestock or crops during #floods will get Rs25,000 ($250) each before Eid #Pakistan httpÃ¢â‚¬Â_",donation_needs_or_offers_or_volunteering_services
'508333046924193792',Why ????---&gt; PIL in Supreme Court for immediate reliefs to Jammu and Kashmir flood victims http://t.co/cOCpKQgcRG,other_useful_information
'508333071213400065',#JHDAR Haryana CM Hooda flags off relief materials for flood-hit Kashmir 12-09-2014 New Delhi (ANI): Harya... http://t.co/6A1at7w162 #fb,donation_needs_or_offers_or_volunteering_services
'508333086812409856',Kashmir's famed carpets ruined in $5 bn flood losses #Finance http://t.co/3z8vRarzAF,infrastructure_and_utilities_damage
'508333089471610881',"RT @nadeemmalik: #ZarbeAzb, Law &amp; Order in Karachi, Islamabad to Flood Rescue/Relief , One Must Acknowledge the Great Efforts of #Pakistan'Ã¢â‚¬Â_",infrastructure_and_utilities_damage
'508333090008481792',#android #HTC #LG Landslides add to misery of Kashmir's worst floods in decades -... http://t.co/7w9XGZ1FjU #RT http://t.co/NRocfkwOyy,infrastructure_and_utilities_damage
'508333100137725952',RT @JamilaHanan: Sad search for bodies. The little girls haven't yet been found. #KashmirFloods  http://t.co/SIplnIlUCH http://t.co/d1Cd9SCÃ¢â‚¬Â_,missing_trapped_or_found_people
'508333105204051968',"Urgent need for 25,000 tents and 40,000 blankets http://t.co/gI6y2CLfeR #KashmirFloods via @JamilaHanan",donation_needs_or_offers_or_volunteering_services
'508333105573154816',RT @ijazulhaq: The worst flood in Punjab ''Super Flood'' same as 2010. Get out everyone. Help the needy. Let's not play politics with the pÃ¢â‚¬Â_,donation_needs_or_offers_or_volunteering_services
'508333134321299456',@iftikhargilani whole India is donating for relief kashmir flood but i m damn confident that they wil get only abusing n stone at their face,donation_needs_or_offers_or_volunteering_services
'508333137030418432',RTBP # 1.66 (Pakistan: The Land of Pure) Students take to the streets to raise funds for flood victims  1)... http://t.co/5u0Wh4GbVX,donation_needs_or_offers_or_volunteering_services
'508333146496958465',#USAHeadlines Evacuation ordered as flood death toll rises in Pakistan and India http://t.co/8ECTj08RQC,displaced_people_and_evacuations
'508333166403149824',Kashmir Floods: All Party Meeting in Srinagar Today http://t.co/WDleG9MvYj #todaystop10 http://t.co/AR4593jQCM #energize #lahyt,other_useful_information
'508333172807839744',RT @ndtv: Nobody's Child: Will This Baby in Flood-Battered Kashmir Find a Home? http://t.co/Q7bqwt9e4V #KashmirFloods http://t.co/xqxQ2MVxeH,missing_trapped_or_found_people
'508333184342163456',"#California Toll from Pakistan, India floods rises over 230: i24news                         Publish... http://t.co/WiwASj384T #colorado",injured_or_dead_people
'508333190746877952',RT @ndtv: PM Modi holds review meeting in Jammu to assess flood situation in J&amp;K #KashmirFloods http://t.co/1U4RRYc8mo,other_useful_information
'508333191384416256',Golden temple to prepare Langar (Food) for kashmir flood victims on army's request | Taaji Khabar: http://t.co/dPMzkuweDd,donation_needs_or_offers_or_volunteering_services
'508333192156160001',"RT @upma23: Today PM Modiji  is monitering Flood relief in J&amp;K ,who says  Jammu kashmir is not part of India ?? after these floods  stop foÃ¢â‚¬Â_",other_useful_information
'508333192622141440',RT @SanojKPareek: Kashmir Floods &amp; ArmyÃ¢â‚¬â„¢s Priorities by @ManojKureel  @ritagupta74 @KanchanSPareek @prahasimh @rashmiverma @BAAHUBALII httpÃ¢â‚¬Â_,other_useful_information
'508333192923721728',RT @AyazLatifPalijo: Pathetic condition of flood affected people in #Multan #Jhang &amp; other areas of #Punjab #Saraiki . #Sindh threatened. hÃ¢â‚¬Â_,other_useful_information
'508333198787371008',Ã¢â‚¬Å“@BBCSanjoyM: Flood victims brought to safety in Jammu #KashmirFloods http://t.co/iBeOLQPVVdÃ¢â‚¬Âù#IndianArmy,donation_needs_or_offers_or_volunteering_services
'508333225438367744',RT @ndtv: Over 230 killed in Pakistan's deadliest flood http://t.co/FtmMTEiYSe http://t.co/gKXNiHnMxR,injured_or_dead_people
'508333233293897729',DTN Pakistan: Bahria Town flood relief operation continues: LAHORE: The Bahria Town Relief Project set up in t... http://t.co/z8t5qoeKhY,donation_needs_or_offers_or_volunteering_services
'508333234434760704',"RT @Tarunvijay: Must show solidarity to help flood ravaged Kashmir valley.Pm Modi ji shows the way. Everyone there, hit by floods is us.TheÃ¢â‚¬Â_",sympathy_and_emotional_support
'508333241745432576',RT @Khalid_Munir: @fawadchaudhry @Askari_H KBD will b on Indus River. The floods u r watching is from Punjab Rivers not Indus. Whenever in Ã¢â‚¬Â_,other_useful_information
'508333243696185344',RT @DrAlexConcorde: BBCSciNews: Pakistan-India monsoon floods: Averting future disasters http://t.co/4VcpANTx9m,caution_and_advice
'508333243712544768',"On the occasion her son's birthday, mother of NaMo donated Rs 5,000 for the PM's Relief Fund for Jammu &amp; Kashmir flood victims.",donation_needs_or_offers_or_volunteering_services
'508333245784539136',"RT @Maria_Memon: Displaced by flood, a Sikh family rests inside Mosque after given shelter via 'Humans of Pakistan' http://t.co/2mChfG4VuH",displaced_people_and_evacuations
'508333255272431617',"RT @ibnlive: #KashmirFloods More than 1,20,000 people rescued in flood-hit Jammu &amp; Kashmir http://t.co/nXECK59od7",displaced_people_and_evacuations
'508333255738003456',"J-K Floods: UN System Stands Ready to Help India, Pakistan: The UN system stands ready to help governments in ... http://t.co/rsHFM5DSxt",donation_needs_or_offers_or_volunteering_services
'508333257797017600',Reuters : India and Pakistan leaders lower cudgels as floods ravage Kashmir http://t.co/ceM4vGqXWM,other_useful_information
'508333261886472192',"#Pakistan | Monsoon Floods Kill 300 In Pakistan, Indian-Administered Kashmir http://t.co/6FyXH7Vcoq",injured_or_dead_people
'508333278437208064',@timesnow #floods in Kashmir....where the he'll are hurriyat characters. Perhaps awaiting instructions &amp; payments,other_useful_information
'508333283348733952',RT @Raheelk: Kashmir copes with floods @ahmermkhan's powerful photoessay for @AJEnglish http://t.co/lva9IPPK4G http://t.co/A6oA5UdlZM,other_useful_information
'508333292072865792',"RT @Hope_Fairy1: ""Kashmir ravaged by worst floods in living memory"" , Kashmir Dispatch #KashmirFloods",other_useful_information
'508333301937868800',Floods Leave Thousands Trapped in Divided Territory of Kashmir #Tech http://t.co/uDXhaqXdYV,missing_trapped_or_found_people
'508333308216745984',RT @rahulporal: I pray that all the flood victims get enough strength to get through these trying times. #KashmirFloods,sympathy_and_emotional_support
'508333331369701376',#USAheadlines Death Toll from India-Pakistan Floods Reaches 400 http://t.co/NOmhjKOOh6,injured_or_dead_people
'508333342929199104',Floods take toll on telecom network in Kashmir - Jagran Post http://t.co/rziXe9j06o #Telecom,other_useful_information
'508333348129746945',RT @_Faysal: KASHMIR NEEDS INTERNATIONAL AID AGENCIES TO COME AND SAVE MORE LIVES FROM DEATH.THIS IS NOT A MOHALLA FLOOD BUT A CATASTROPHE Ã¢â‚¬Â_,donation_needs_or_offers_or_volunteering_services
'508333349111603201',Thousands still stranded in flood-hit Kashmir http://t.co/PMHuu91YRX,missing_trapped_or_found_people
'508333351355162624',"#TyoNews AP PHOTOS: Thousands Flee Flood in India, Pakistan: AP PHOTOS: Thousands flee flood in India, Pakistan http://t.co/Svdr9G4GrP #News",displaced_people_and_evacuations
'508333356258299904',We pray for safe n fast evacuation of flood affected people of Jammu m Kashmir.,sympathy_and_emotional_support
'508333356556517377',RT @SAMAATV: #Floods2014: Punjab govt fails to act on recommendations of 2010 Flood commission report,other_useful_information
'508333371114946560',"RT @SRKswarrior1: Thoda speed badhaao aur kashmir ke floods ko overtake karlo pir se , dont let #ManwaLaage drop from trendlist at any cost",other_useful_information
'508333385203212288',"RT @Flood_List: #KashmirFloods. 215 killed. 96,000 evacuated. Floods start to recede in #Srinagar. http://t.co/hM510ss7DD via @Flood_List",injured_or_dead_people
'508333386600308737',Ujjain Vice Chancellor attacked for appeal to help Kashmir flood victims. Disgusting and utterly senseless.,donation_needs_or_offers_or_volunteering_services
'508333386830577664',"RT @doctoratlarge: Why is Gilani not helping the Kashmiris affected by flood? Because his name is derived from Ã Â_â€”Ã Â¥â‚¬Ã Â_Â_Ã Â_Â_+Ã Â_Â¨Ã Â_Â_Ã Â¥â‚¬Ã Â_â€_ , so he doesn't waÃ¢â‚¬Â_",other_useful_information
'508333392073883648',"Deaths Devastation Flood situation worsens across Kashmir Lastupdate:- Sun, 7 Sep 2014 18:30:00 GMT GreaterKashmir. http://t.co/9zCvkW904n",other_useful_information
'508333397216092160',AAP seems to be in its own world where county is trying help out flood victims and @ArvindKejriwal want to be at HELM #JihadiChaosInKashmir,donation_needs_or_offers_or_volunteering_services
