tweet_id,tweet_text,label
'498497995214573568',"Flood Fury in North India: Dozens Killed, Lakhs Affected http://t.co/CfIOTtJgfC",injured_or_dead_people
'498498004119474176',"Latest : UP floods: Rapti water level touches new high; 28 killed, 17000 homeless - Hindustan Time... http://t.co/nMpX78ksLE #IndianNews",injured_or_dead_people
'498498004396290049',"RT @stew_ilondanga: #TheWorldNeedsMore Hundreds dead as monsoon hits India, Nepal:        http://t.co/VY84xIi3oJ #News",injured_or_dead_people
'498498042157608961',Nepal and India floods leave many dead - BBC News: BBC NewsNepal and India floods leave many deadBBC NewsAt le... http://t.co/MZvEpSkNd7,injured_or_dead_people
'498498056669896704',"[News Update] | 24 Killed, Including 7 In Their Sleep As Landslide Hit India http://t.co/YH5er5jWY4 |Via Information Ng",injured_or_dead_people
'498498066258079744',"#india Flood Fury in North India: Dozens Killed, Lakhs Affected: Heavy monsoon rains have created flood havoc in... http://t.co/D5qSAkR1ET",injured_or_dead_people
'498498079721799680',"http://t.co/XJejnlC1gv Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding in nort...  #finance #uk #usa",injured_or_dead_people
'498498102870147072',Flood - Asia - India http://t.co/xJXd3RfSNb,other_useful_information
'498498108616351744',"24 Killed, Including 7 In Their Sleep As Landslide Hit India: Heavy downpours in India triggered landslides an... http://t.co/12FaPjrR6r",injured_or_dead_people
'498498119097937920',RT @BBCIndia: Many dead in Nepal and India floods http://t.co/bUuCla1Ogl,injured_or_dead_people
'498498124784992256',#usa &gt;&gt; http://t.co/a076zwBmYF Many dead in Nepal and India floods http://t.co/Izi6kpaTz6 #usa &gt;&gt; http://t.co/a076zwBmYF,injured_or_dead_people
'498498134096773121',RT @nytimes: Scores Killed in Flooding in Nepal and India http://t.co/Ld58BYyvnM,injured_or_dead_people
'498498141985841152',"Hundreds dead as monsoon hits India, Nepal http://t.co/wvPoibxJIH #world #news #last",injured_or_dead_people
'498498142774382592',RT @Aghorii2: #RapeJihad in UP continues. #FaizabadGangRape 17 year old Hindu girl Gang Raped and killed @HDLindiaOrg http://t.co/BL6vGoXj28,injured_or_dead_people
'498498145563582464',Nepal and India begin relief efforts as monsoon floods claim at least 180 lives #Worldnews http://t.co/tNEWFpY3J4,donation_needs_or_offers_or_volunteering_services
'498498158788616192',RT @BBCWorld: At least 160 people reported killed in Nepal &amp; India floods after days of torrential rain http://t.co/FG81GXktNV http://t.co/â€°Ã›_,injured_or_dead_people
'498498179026141184',"RT @WTAE: Hundreds dead as monsoon hits India, Nepal http://t.co/eefYEAGGCn",injured_or_dead_people
'498498206314270721',"#India #monsoon 85 or more dead, thousands stranded - travel and tourism in Nepal comes... http://t.co/O5A5kmBpp1 http://t.co/lcX8t7rOmQ",injured_or_dead_people
'498498228825104385',"Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged and roughly 17,000 vill... http://t.co/yAHPu2Om0Y",injured_or_dead_people
'498498232784146433',"Latest : Odisha floods: 294 villages still marooned, 3.3 million people affected - Firstpost: IBNL... http://t.co/nF42ysIFGz #IndianNews",displaced_people_and_evacuations
'498498241239871488',Scores Killed in Flooding in Nepal and India http://t.co/hyICROc0hW #teamfollowback #TFB,injured_or_dead_people
'498498253176852480',"Deadly monsoon hits India, Nepal http://t.co/4XymKJaQL8",other_useful_information
'498498260395634688',RT @indianvanity_: â€°Ã›Ãè@gimmedatjollof: â€°Ã›Ãè@NudeGameHeavy: Nigga got raped by ice water https://t.co/NQlqggAzZPâ€°Ã›ÂùLOOOOOL_Ã™Ã·Ã¢_Ã™Ã·Ã¢_Ã™Ã·Ã¢â€°Ã›Âù I'm dead I just giveâ€°Ã›_,not_related_or_irrelevant
'498498267723083776',"http://t.co/vMMtMD0jCb: Deadly monsoon hits India, Nepal http://t.co/WMkmHdt94w",other_useful_information
'498498307400794113',"http://t.co/MKoKwebuTX Deadly monsoon hits India, Nepal: Dozens of people have been kill... http://t.co/kyUDFIKO9H http://t.co/va9ylwh1Uq",injured_or_dead_people
'498498319514361857',"85 killed, 139 missing in Nepal landslide, floods â€°Ã›Ã’ Times ofÃ¥Ã_India http://t.co/s0a2ZExUQU",injured_or_dead_people
'498498333791764481',"RT @timesofindia: Twelve die in Bihar flood, 4 lakh hit http://t.co/0g5t9TvSAl",injured_or_dead_people
'498498340095393793',#Akansha_Gautam #India #Indian VIDEO: Woman survives flash flood but reports surface... http://t.co/g370WQJGIJ #SuryaRay  #SharmaSudhansu,other_useful_information
'498498349180268544',"Latest : Floods: 12 National Disaster Response Force Teams Deployed in Bihar, Four in ... - NDTV: ... http://t.co/CZZPJYIXzE #IndianNews",other_useful_information
'498498358122905601',"#TeamYamita Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been... http://t.co/jqjkaNXxM0 Unete A #TeamYamita",injured_or_dead_people
'498498364246622208',"Flood Fury in North India: Dozens Killed, Lakhs Affected - NDTV: NDTVFlood Fury in North India: Dozens Killed,... http://t.co/9ykUuyx1xE",injured_or_dead_people
'498498367488413696',RT @BBSRBuzz: How many RTs for this #awesome capture of #Mahanadi as #flood starts decreasing in #Odisha #travel #tourism #india http://t.câ€°Ã›_,other_useful_information
'498498396165259264',"180 Dead as Floods Wash Away Homes in Nepal, India: Monsoon floods in Nepal and India cause 180 deaths, maroon... http://t.co/lJSqGaKcly",injured_or_dead_people
'498498400330203137',Death toll in India landslides rises to 109: The death toll from landslides and flooding triggered by torrenti... http://t.co/7awFh8wK3e,injured_or_dead_people
'498498460660678657',"RT @AFPSouthAsia: Landslides, floods kill 109, displace thousands in #Nepal, #India http://t.co/IKIDXQ1Y3X via @YahooNews",injured_or_dead_people
'498498483712581632',"RT @JoanieGentian: RT @ruisaldanha: @AP Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: http://â€°Ã›_",injured_or_dead_people
'498498493569187840',RT @nytimesworld: Scores Killed in Flooding in Nepal and India http://t.co/FBeQcYVDwl,injured_or_dead_people
'498498502855376896',RT @TheDarjChron: Flash Flood in Gya Ladakh causes wide destruction https://t.co/m61dApH1PB @PrakashJavdekar @BJPRajnathSingh @PMOIndia httâ€°Ã›_,infrastructure_and_utilities_damage
'498498509285634048',"Latest : Odisha floods: Death toll reaches 40, over 35 lakh affected - Zee News: The HinduOdisha f... http://t.co/GgNewHjGYu #IndianNews",injured_or_dead_people
'498498517812269056',"Hundreds dead as monsoon hits India, Nepal http://t.co/CUeOgbONAP",injured_or_dead_people
'498498541312958464',"""Scores Killed in Flooding in Nepal and India"" Floods http://t.co/tWYogvWW7d",injured_or_dead_people
'498498576092127233',Floods hit India's Uttar Pradesh Sugarcane crop under high risk http://t.co/DgS0nUUN9A,caution_and_advice
'498498589711032321',"Rain fury in North India, 10 killed in UP:  In Uttar Pradesh, 10 people have been killed and around 600 villag... http://t.co/DqD5O1rAFL",injured_or_dead_people
'498498610909417472',"India's spectacular series defeat against England set off a flood of angry criticism on Monday (Aug 18) , with some fans calling for capt...",not_related_or_irrelevant
'498498625886896128',"Latest : Flood fury in Uttarakhand, Uttar Pradesh, Bihar, Assam; lakhs displaced - Zee News: Zee N... http://t.co/kJa3yyQtUh #IndianNews",displaced_people_and_evacuations
'498498645336276993',"Me: Monsoon: Dozens of people have been killed in flooding in northern and eastern India, while the death toll in Nepal has passed 10...",injured_or_dead_people
'498498645814427650',Nepal and India floods leave many dead http://t.co/oWDtCOQL7Q,injured_or_dead_people
'498498646417997824',http://t.co/zahylyinlN Many dead in Nepal and India floods http://t.co/dmZLslxiNX &gt;&gt;&gt;&gt; http://t.co/zahylyinlN,injured_or_dead_people
'498498650415587328',RT @bbcweather: Reports say at least 160 have died in floods across Nepal and N India.  http://t.co/S3ErKhXwuK  And there's more rain to coâ€°Ã›_,injured_or_dead_people
'498498652705660928',"Monsoon: Dozens of people have been killed in flooding in northern and eastern India, while the death toll in ... http://t.co/ZYNlIJlgHU",injured_or_dead_people
'498498678735523840',Latest : Three million marooned in Odisha flood - The Hindu: The HinduThree million marooned in Od... http://t.co/JhXrUPxUgc #IndianNews,displaced_people_and_evacuations
'498498681092714496',RT @bbcweather: Devastating floods in Nepal and N India brought by huge rainfall. Tomasz explains more http://t.co/ehp8BMuZH3 http://t.co/xâ€°Ã›_,other_useful_information
'498498689993027584',"RT @IndianExpress: Nepal flood toll hits 101, fears of disease rise. http://t.co/egxB4J3lxA http://t.co/14rytTDOtV",injured_or_dead_people
'498498722150752256',#Death #Toll #From 3 #Days of #Flooding and #Torrential #Rain in #Nepal and #India #Rises to #More #Than ... http://t.co/XoAW8QD1DJ,not_related_or_irrelevant
'498498754065215489',North India under deluge of Floods Specially Uttarakhand &amp; UP... Rains in Uk &amp; Nepal cause havoc !!!! Strange Delhi is Dry !!,other_useful_information
'498498774390407168',RT @shekkelle: @shahidkapoor @manmarziyan #aaona EY HELLO RT US MAN WE ARE INTERNATIONAL FANS TURKISH AND AFGHAN NOT EVEN INDIAN FLOODING Tâ€°Ã›_,not_related_or_irrelevant
'498498883027492865',&gt;&gt;&gt;&gt; http://t.co/PxAufLmAY8 Many dead in Nepal and India floods http://t.co/3l6QPWZWlG &gt;&gt;&gt;&gt; http://t.co/PxAufLmAY8,injured_or_dead_people
'498498899468775424',"180 Dead as Floods Wash Away Homes in Nepal, India: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away s...",injured_or_dead_people
'498498902010904576',http://t.co/D2tj3VvMOB Many dead in Nepal and India floods http://t.co/uJY2qqnDM7 http://t.co/D2tj3VvMOB,injured_or_dead_people
'498498905064345601',RT @timesofindia: #Odisha's farmers suffer huge crop loss in floods http://t.co/4oEHXgdKW5 http://t.co/eQZnh3H2Lp,infrastructure_and_utilities_damage
'498498939373776896',"(#Houston_0998) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been... http://t.co/VqOvDjK2mN (#Houston_0998)",injured_or_dead_people
'498498944700518400',"#Nepal | Death toll rises after Nepal flooding, landslides - &amp;#8230;  plains bordering India.         Chief of Nep... http://t.co/jSRQzb1EqD",injured_or_dead_people
'498499008957255681',"RT @PrakaashGurjar: Nepal: Floods, landslides kill 240 people, India announces relief fund of NRs 48 million http://t.co/YKAPOE71GT",injured_or_dead_people
'498499018826076161',"UP floods kill 28, Centre calls it 'unprecedented': Flood fury continued unabated in Uttar P... http://t.co/cSiTHAoAhd via @timesofindia",injured_or_dead_people
'498499026476888065',"24 Killed, Including 7 In Their Sleep As Landslide Hit India: Heavy downpours in India triggered land... http://t.co/DatVi25vDO #Nigeria",injured_or_dead_people
'498499027458338816',Nepal and India begin relief efforts as monsoon floods claim at least 180 lives: Helicopters carrying supplies... http://t.co/5Mj5IvdDwc,injured_or_dead_people
'498499028448202752',"Latest : Rain fury in North India, 10 killed in UP, flood alert in Bihar - IBNLive: IBNLiveRain fu... http://t.co/X3ZWz9m2Y0 #IndianNews",injured_or_dead_people
'498499060962443264',"RT @ibnlive: Rain fury in North India, 10 killed in UP, flood alert in Bihar http://t.co/n4GuodPvjL #RainFury",injured_or_dead_people
'498499077928415232',BBC News - Nepal and India floods leave many dead http://t.co/4S1GRymqgj,injured_or_dead_people
'498499078729113600',"Latest : Flood fury in Uttarakhand, UP, Assam, Bihar; lakhs displaced - Zee News: Zee NewsFlood fu... http://t.co/qOOaTjSB5q #IndianNews",displaced_people_and_evacuations
'498499086241525760',"#floods #ukfloods - Monsoon floods hit Uttar Pradesh, 1500 villages under water - Yahoo Finance UK: Indian Exp... http://t.co/nsSc6ud0UF",infrastructure_and_utilities_damage
'498499106885869570',"#CNN #World Hundreds dead as monsoon hits India, Nepal:        http://t.co/0j9TbcZUmr http://t.co/NCPVWiBGP9",injured_or_dead_people
'498499120823537665',@ChrisBaileyWKYT flood at Indian Acres Shopping center Georgetown KY http://t.co/Sh79xLSnUM,other_useful_information
'498499146240643073',"RT @IndiaToday: Flood fury in north India, thousands affected  http://t.co/tpQJsuRHEi http://t.co/nC1o2dJr9O",other_useful_information
'498499160728162304',"Latest humanitarian snapshot highlights flooding in Cambodia, Bangladesh, Nepal and India http://t.co/nlh1d2EctC",other_useful_information
'498499165299961856',RT @4nnak: #OperacaoBetaLab Many dead in Nepal and India floods: At least 160 people are reported to have b... http://t.co/gmn9K3k1CH #SDV â€°Ã›_,injured_or_dead_people
'498499165622910976',"#Death toll from 3 days of flooding and torrential rain in Nepal and India rises to more than 180 people, local ... http://t.co/LwAbeusfmt",injured_or_dead_people
'498499166088462336',"Landslides, Flooding Kill 109 In Nepal, Northern India http://t.co/RsbOaoLMnk",injured_or_dead_people
'498499172115300352',RT @dawn_com: India's spectacular series defeat against England set off a flood of angry criticism | http://t.co/o5tQJ4dgaB http://t.co/0ZIâ€°Ã›_,other_useful_information
'498499180504305664',#NaturalDisasters Many dead in Nepal and India floods: â€°Ã›_  to have been killed in floods and landslides followi...  http://t.co/Xwwr4mwTw4,injured_or_dead_people
'498499186737053696',Latest : Shah exhorts BJP leaders to contribute in flood relief work - Business Standard: Times of... http://t.co/wEaMQGi4nG #IndianNews,donation_needs_or_offers_or_volunteering_services
'498499196492595200',"Floods wreak havoc in Uttar Pradesh, Uttarakhand, Assam, Bihar; lakhs affected http://t.co/Nuv6tvJ0ww.. #india",other_useful_information
'498499198635880448',"180 dead as floods wash away homes in Nepal, India http://t.co/qvcmy1h4yT From detroitnews #Detroit",injured_or_dead_people
'498499200317808640',"India: Floods in Uttar Pradesh destroy houses, kill 28 http://t.co/ChYTzHcJNO",injured_or_dead_people
'498499205229740033',"Hundreds dead as monsoon brings chaos to northern India, Nepal http://t.co/1Oa6v1DwBm",injured_or_dead_people
'498499208425402369',RT @bbcworldservice: Floods and landslides kill at least 160 after torrential rain in Nepal and northern India  http://t.co/JYpYmZaE2B httpâ€°Ã›_,injured_or_dead_people
'498499212783661056',RT @no2persecution: Flood death toll mounts in India and Nepal  http://t.co/y8uxUNJdb4 via @AjEnglish,injured_or_dead_people
'498499224024383488',"Scores Killed in Flooding in Nepal and India, via @nytimes http://t.co/onZGuTlVLl",injured_or_dead_people
'498499247252054016',"Flood fury in Uttarakhand, Uttar Pradsh, Bihar, Assam; lakhs displaced http://t.co/ETMyXRwQ91.. #india",displaced_people_and_evacuations
'498499250666606593',Environmental background: The Amedore Homes parcel contains many wetlands. Neighboring Indian Hills development has existing flooding issues,other_useful_information
'498499273940410368',"180 dead as floods wash away homes in Nepal, India http://t.co/7pvsFGvaOU via Yahoo!",injured_or_dead_people
'498499290818682880',People suffering due to flood in many parts of India and Indian news media busy discussing Smriti Irani degree and Bharat Ratnas. Pathetic.,sympathy_and_emotional_support
'498499317984817152',"Floods, Landslides Kill 240 In Nepal, India Announces 30 Million As Relief Fund http://t.co/5Nn67ZFLgO http://t.co/LOejklM5CO #india #asia",injured_or_dead_people
'498499321709334528',"Monsoon floods in Nepal, India cause 180 deaths via @CTVNews http://t.co/v33a5dQkOn",injured_or_dead_people
'498499323525885952',Theseday even Electricity in UP stays more than the Indian Batting lineup  #EngvInd,not_related_or_irrelevant
'498499331989975040',Latest : Tidal Surge Slows Down Flood Water Discharge - The New Indian Express: The New Indian Exp... http://t.co/XccHwLcfS7 #IndianNews,other_useful_information
'498499333625753600',Three million marooned in Odisha flood in India. http://t.co/GniyxoyViD,displaced_people_and_evacuations
'498499340248178690',An flood tide with respect to salesforce jobs gangway india: xVmD,not_related_or_irrelevant
'498499345491038208',"Hundreds #dead as monsoon brings chaos to northern #India, #Nepal - Aug 18 @ 9:57 AM ET http://t.co/2as1w5cVSb",injured_or_dead_people
'498499351384440832',"Nepal flood toll hits 101, fears of disease rise http://t.co/DtXNZESUqD #india",caution_and_advice
'498499385375064065',India: Southwest monsoon-2014: Daily Flood Situation Report - Summary of important events as on 10.08.2014 http://t.co/60DGUMH8OX #India,other_useful_information
'498499389535817728',#Breaking: Death toll from 3 days of flooding and torrential rain in Nepal and India rises to more than 180 pe... http://t.co/cDb7uw5JrE,injured_or_dead_people
'498499422675025921',Nepal and India floods leave many dead: At least 160 people are reported to have been killed in floods and lan... http://t.co/xedliI5vtS,injured_or_dead_people
'498499435195023361',"Flood alert in Jaipur, nearby cities in Rajasthan; many villages remain cut off in â€°Ã›_ â€°Ã›Ã’ IBNLiveÃ¥Ã_#India http://t.co/8VAiJ96pvO",caution_and_advice
'498499441482297344',"Deadly monsoon hits India, Nepal http://t.co/dzVOA0xsxV",other_useful_information
'498499446553206784',"(#Yeremiito21) 180 Dead as Floods Wash Away Homes in Nepal, India: Monsoon floods in Nepal an... http://t.co/0nYBh7YHnC (Via @Yeremiix3)",injured_or_dead_people
'498499451670237184',Nepal / India - Travel News - 161 killed by floods and landslides in Nepal and northern India #Nepal #India #travel #floods #landslides,injured_or_dead_people
'498499456569180160',"RT @IndianExpress: NEWS FLASH: Four killed in train-auto collision in Bihar, NDTV reports",injured_or_dead_people
'498499471907753984',"â€°Ã›Ãè@timesofindia: 12 die in Bihar flood, 4 lakh hit http://t.co/vzZaiaqEkGâ€°Ã›Âù Q. What have we done since last flood to prevent such devastation?",injured_or_dead_people
'498499475070263296',"Latest : Floods wreak havoc in Uttarakahand, Assam, Uttar Pradesh, Bihar; lakhs affected - Zee New... http://t.co/Si4hiZj0Cp #IndianNews",infrastructure_and_utilities_damage
'498499478270124032',Latest : Odisha flood: Situation in Hirakud improves; over 2 lakh still marooned - Odisha Sun Time... http://t.co/kl2E9lUJvw #IndianNews,other_useful_information
'498499481365934080',"Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged ... http://t.co/NYdcQUCDS1 http://t.co/IbVYiiIqoa",injured_or_dead_people
'498499498797449216',BBC News UK Many dead in Nepal and India floods: At least 160 people are reported to have been killed in flood... http://t.co/KvLUz8e3HY,injured_or_dead_people
'498499509190553600',"Hundreds dead as monsoon hits India, Nepal http://t.co/iTjlBeVBqC http://t.co/8F2zjKI63f #india #asia",injured_or_dead_people
'498499515377147905',"CNN News - Hundreds dead as monsoon hits India, Nepal:        http://t.co/XnC07qYQ2V",injured_or_dead_people
'498499522708766723',"#AnDyDiiaz1 Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged... http://t.co/19YWRs2dco #AnDyDiiaz1",injured_or_dead_people
'498499523208310784',http://t.co/OZzuh6H5Cn First flood alert issued as Mettur Dam l @INSubcontinent #INSubcontinent #India http://t.co/vbZqGJGxUy,caution_and_advice
'498499524025778176',Dumbass. You just got her indian lover shot dead and now her american lover is tied up.,not_related_or_irrelevant
'498499528312782850',#UCWRadio  Scores Killed in Flooding in Nepal and India http://t.co/rDCDOrx9Ws #NYT #news,injured_or_dead_people
'498499535136903168',Indian fakes flood the world. Medicines the most faked product. Full story in Poliflicks here http://t.co/4XZV78kidw http://t.co/crXERkh3P2,other_useful_information
'498499535157858304',"RT @YahooNews: 180 dead as floods wash away homes in Nepal, India: http://t.co/EBvbMIA569",injured_or_dead_people
'498499572604231680',Avast! #Nepal Floods Death Toll Passes 100 http://t.co/pYuq7Dlb2k #india,injured_or_dead_people
'498499593588334592',"Monsoon floods in Nepal, India cause 180 deaths http://t.co/SRW5x6G3iA",injured_or_dead_people
'498499596554076160',Scores Killed in Flooding in Nepal and India,injured_or_dead_people
'498499604246036481',#India - Center upgrades level of flood alert for eastern UP$ #Monsoon http://t.co/2jYuDOG9tC,caution_and_advice
'498499618712584192',#JoswaBeat Many dead in Nepal and India floods,injured_or_dead_people
'498499618989412353',"Latest : State flood toll rises to 45, over 30 lakh affected - Times of India: The HinduState floo... http://t.co/PunDwhH3JF #IndianNews",other_useful_information
'498499630116524032',"Deadly monsoon hits India, Nepal  via @josephjett #news http://t.co/XjicuOnu02",other_useful_information
'498499641684815873',@kj64india tht is hw india is apparently shining..thru flood lights...no1 sees th shadow below,other_useful_information
'498499665336471553',"RT  Nepal flood-landslide kills 62, India announces Rs 3 crore relief assistance - Economic Times",injured_or_dead_people
'498499666284396544',"Deaths Climb From India, Nepal Floods http://t.co/0zvgsGYE5H http://t.co/8F2zjKI63f #india #asia",injured_or_dead_people
'498499702225403904',RT @GlobalFloodNews: #flood #disaster Odisha Floods: 294 Villages Still Marooned - The New Indian Express: IBNLiveOdisha Floods: 29... httpâ€°Ã›_,infrastructure_and_utilities_damage
'498499712140738561',Many dead in Nepal and India floods: At least 160 people are reported to have been killed in floods and landslides following days of ...,injured_or_dead_people
'498499723322728448',RT : Reports say at least 160 have died in floods across Nepal and N India.  http://t.co/24082sqjQI  And there'... http://t.co/1X0RpUIDRP,injured_or_dead_people
'498499764196233217',"*Camouflageknows* Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northe... http://t.co/C2felHSMLM **",injured_or_dead_people
'498499768919007234',"RT @GlobalFloodNews: #flood #disaster Odisha floods kill 45, leave 300000 villagers marooned - Reuters India: Reuters IndiaOdisha f... httpâ€°Ã›_",injured_or_dead_people
'498499781136613376',"#Indian #India Flood Fury in North India: Dozens Killed, Lakhs Affected: Heavy monsoon rains... http://t.co/KBr3uXJWcR #SuryaRay @SuryaRay",injured_or_dead_people
'498499798337867776',Over 2.8 million people hitby #Odisha #floods http://t.co/0ryQpjNspf @oneindia,other_useful_information
'498499812665606144',"Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in nort... http://t.co/1S7rIawE81 http://t.co/IbVYiiIqoa",injured_or_dead_people
'498499833297383424',RT @exojessica: Thousands homeless as heavy rain and flash flood wreaks havok in India http://t.co/7gPyJ2qNUP,infrastructure_and_utilities_damage
'498499844223168513',"Last year we brought a dead body from Lebanon to India. A lot of ppl are taken from India, Nepal, Thailand &amp; trafficked to MENA #GWF_Egypt",injured_or_dead_people
'498499849214754816',"RT @bijay64: CM Naveen Patnaik reviews flood situation, directs officials to immediately repair breaches on embankments @Odisha @NewIndianXâ€°Ã›_",caution_and_advice
'498499853324791808',"#ndtv Flood Fury in North India: Dozens Killed, Lakhs Affected: Heavy monsoon rains have created flood havoc i... http://t.co/UJGomEzyZP",injured_or_dead_people
